"","PlayerType","citizenship","sms_validation","positive_account","negative_account","BadClientIdPassportAdress","rating","Age"
"10881",0,0,0,0,1,0,0,31
"10882",1,0,0,0,1,0,1,42
"10883",0,0,0,0,0,0,0,34
"10884",1,1,0,0,0,0,0,34
"10885",0,0,0,0,0,0,0,34
"10886",1,0,0,0,0,0,0,47
"10887",0,0,0,0,1,0,0,62
"10888",0,0,0,1,0,0,0,39
"10889",1,0,0,1,1,0,0,50
"10890",0,0,0,1,0,0,0,19
"10891",0,0,0,1,0,0,0,48
"10892",1,0,0,0,0,0,0,41
"10893",1,0,0,0,0,0,0,36
"10894",0,0,0,0,0,0,0,22
"10895",1,0,0,0,0,1,0,35
"10896",1,1,0,0,0,0,1,18
"10897",0,0,0,0,0,0,1,29
"10898",0,0,0,0,0,0,0,25
"10899",0,1,0,0,0,1,0,47
"10900",1,0,0,0,0,0,0,38
"10901",0,0,0,0,0,0,0,40
"10902",1,0,0,0,1,0,0,30
"10903",0,1,0,0,0,0,0,48
"10904",1,0,0,0,0,0,0,34
"10905",0,0,0,0,0,0,0,35
"10906",1,0,0,0,0,0,0,64
"10907",0,0,0,0,0,0,0,23
"10908",1,0,0,0,0,1,0,50
"10909",0,1,0,1,0,0,1,28
"10910",1,0,0,0,0,0,0,30
"10911",0,1,0,0,0,0,0,26
"10912",0,1,0,0,0,0,0,30
"10913",0,1,0,0,0,0,0,43
"10914",1,0,0,1,0,0,0,29
"10915",1,0,0,0,0,0,0,20
"10916",0,0,0,0,0,0,0,20
"10917",0,1,0,1,0,0,0,39
"10918",0,0,0,0,1,0,0,34
"10919",1,0,0,0,0,0,0,56
"10920",1,0,0,0,0,0,0,21
"10921",0,0,0,0,0,0,0,50
"10922",0,0,0,0,0,0,0,29
"10923",1,0,0,1,0,0,0,32
"10924",0,0,0,0,0,0,0,20
"10925",0,0,0,1,0,0,1,18
"10926",0,0,0,0,0,1,0,29
"10927",1,0,0,1,0,0,0,30
"10928",1,0,0,1,0,0,0,35
"10929",1,0,0,0,1,0,0,30
"10930",0,0,0,1,1,0,0,36
"10931",1,0,0,0,0,0,0,29
"10932",0,0,0,0,0,0,0,36
"10933",0,0,1,0,0,0,0,43
"10934",0,0,0,0,0,0,0,49
"10935",0,0,0,0,0,1,0,47
"10936",0,0,0,0,0,0,0,47
"10937",0,0,0,0,0,0,0,31
"10938",1,0,0,0,0,0,1,24
"10939",0,0,0,1,0,0,0,37
"10940",0,0,0,0,0,0,1,31
"10941",0,0,0,0,0,0,0,51
"10942",0,1,0,1,0,0,0,30
"10943",0,0,0,0,0,0,0,18
"10944",1,0,0,0,0,0,0,36
"10945",0,1,0,0,0,0,0,33
"10946",1,0,0,0,0,0,0,49
"10947",0,0,0,0,0,0,0,21
"10948",1,0,0,0,0,0,0,41
"10949",1,0,0,0,0,0,0,41
"10950",0,0,1,0,0,0,0,32
"10951",0,0,0,0,0,0,0,23
"10952",1,1,0,0,0,0,0,45
"10953",0,0,0,0,0,0,0,36
"10954",0,0,0,0,0,1,0,23
"10955",0,0,0,0,1,1,0,29
"10956",0,0,0,0,0,0,0,35
"10957",0,0,0,0,0,0,0,28
"10958",0,0,0,0,0,0,0,45
"10959",1,0,0,0,0,0,0,29
"10960",1,0,0,0,1,1,0,30
"10961",0,0,0,0,0,1,0,31
"10962",0,0,0,0,0,1,0,22
"10963",0,1,0,0,1,0,1,21
"10964",1,0,0,0,0,0,0,42
"10965",0,1,0,0,0,0,0,28
"10966",0,1,0,0,0,0,0,24
"10967",0,0,0,0,0,0,0,32
"10968",1,0,0,0,0,1,0,21
"10969",0,0,0,0,0,0,0,27
"10970",0,0,0,0,0,0,0,48
"10971",1,1,0,0,0,1,0,23
"10972",1,0,0,1,0,0,0,36
"10973",0,0,0,0,0,0,0,35
"10974",0,0,0,1,0,0,0,19
"10975",0,0,0,0,0,1,0,48
"10976",0,1,0,1,0,1,0,28
"10977",1,1,0,0,0,0,0,30
"10978",1,0,0,0,0,0,1,26
"10979",0,0,0,1,0,0,0,48
"10980",1,0,0,0,1,0,1,28
"10981",1,0,0,0,0,0,0,30
"10982",1,1,0,0,0,0,0,27
"10983",0,1,0,0,0,0,0,30
"10984",0,0,0,0,0,0,0,30
"10985",0,0,0,1,0,0,0,28
"10986",1,0,0,0,0,0,0,52
"10987",0,1,0,0,0,0,0,41
"10988",1,0,0,0,0,0,0,21
"10989",0,0,1,1,0,0,1,34
"10990",1,0,0,0,0,0,0,35
"10991",0,1,0,1,0,0,0,37
"10992",0,0,0,0,0,0,0,25
"10993",0,1,0,0,0,1,0,71
"10994",1,1,0,0,0,0,0,39
"10995",1,1,0,0,0,0,0,30
"10996",1,1,0,1,0,0,0,36
"10997",0,1,0,0,0,1,0,21
"10998",0,1,0,0,0,0,0,22
"10999",0,0,0,0,0,0,0,32
"11000",0,1,0,0,0,1,0,51
"11001",0,0,0,0,0,0,1,18
"11002",0,0,0,0,0,0,0,49
"11003",0,0,0,0,0,0,0,23
"11004",0,0,0,0,0,0,0,34
"11005",1,0,0,0,0,0,0,21
"11006",1,1,0,0,0,0,0,63
"11007",0,0,0,0,1,0,0,55
"11008",0,1,0,0,0,1,0,36
"11009",0,0,0,0,0,1,0,29
"11010",0,0,0,0,0,0,0,20
"11011",1,0,0,0,0,0,0,39
"11012",1,0,0,0,0,0,0,33
"11013",0,1,0,0,0,1,0,39
"11014",0,0,0,1,0,1,0,49
"11015",0,0,0,1,0,0,0,33
"11016",1,1,0,0,0,0,0,44
"11017",1,0,0,0,0,0,0,29
"11018",1,0,0,1,0,0,0,43
"11019",1,0,0,1,0,0,0,35
"11020",1,0,0,0,0,0,0,41
"11021",0,0,0,0,0,0,0,32
"11022",0,1,0,0,0,0,0,39
"11023",0,0,0,0,0,0,0,19
"11024",0,0,0,0,0,0,0,33
"11025",0,0,0,0,0,0,0,25
"11026",0,1,0,0,0,0,0,36
"11027",0,0,0,0,0,0,0,54
"11028",0,1,0,0,0,0,0,43
"11029",0,0,0,0,0,0,0,24
"11030",1,1,0,0,0,0,0,41
"11031",1,0,0,1,0,0,0,51
"11032",0,0,0,0,0,0,0,49
"11033",0,1,1,1,0,0,0,38
"11034",0,0,0,0,0,0,0,54
"11035",0,0,0,0,0,0,0,32
"11036",1,0,0,0,0,0,1,27
"11037",0,0,0,0,0,0,0,35
"11038",1,0,0,0,0,0,0,27
"11039",1,0,0,0,0,0,0,34
"11040",1,0,0,0,0,0,0,24
"11041",1,1,0,0,0,0,0,37
"11042",1,0,0,0,0,0,0,29
"11043",0,0,0,1,0,0,1,28
"11044",0,1,0,0,0,0,0,33
"11045",0,0,0,1,0,0,0,34
"11046",1,0,0,0,0,1,0,33
"11047",1,0,0,1,0,0,0,60
"11048",1,0,0,1,0,0,0,38
"11049",1,1,0,0,0,0,0,52
"11050",1,1,0,0,0,0,0,52
"11051",0,0,0,0,0,0,1,58
"11052",0,1,0,1,0,0,0,36
"11053",0,0,0,0,0,0,0,35
"11054",1,1,0,1,0,0,0,24
"11055",1,0,0,0,0,0,0,21
"11056",0,0,0,1,0,0,0,25
"11057",0,0,0,0,0,0,0,30
"11058",0,1,0,1,0,0,1,30
"11059",1,0,0,1,0,0,0,40
"11060",0,0,0,1,0,0,0,41
"11061",0,0,0,0,0,0,0,40
"11062",0,0,0,1,0,0,0,33
"11063",1,0,0,0,0,0,1,24
"11064",1,1,0,0,0,1,0,35
"11065",0,0,0,0,0,0,0,29
"11066",1,0,0,0,0,0,0,31
"11067",0,0,0,0,0,1,0,45
"11068",0,0,0,0,1,0,0,63
"11069",0,0,0,0,0,0,0,18
"11070",0,1,0,0,0,0,0,53
"11071",0,0,0,0,0,1,0,32
"11072",0,0,0,0,0,0,1,22
"11073",1,1,0,1,0,0,0,24
"11074",1,0,0,0,0,0,0,45
"11075",0,0,0,0,0,0,0,32
"11076",0,0,0,0,0,0,0,57
"11077",0,0,0,0,0,0,0,36
"11078",0,0,0,1,0,0,1,34
"11079",0,1,0,0,0,0,0,33
"11080",0,1,0,0,0,0,0,31
"11081",0,0,0,0,0,0,0,39
"11082",1,1,0,0,0,0,0,25
"11083",0,0,0,0,0,0,0,18
"11084",0,0,0,0,0,0,0,26
"11085",0,0,0,0,0,1,1,20
"11086",0,0,0,0,0,0,1,24
"11087",0,0,0,0,0,0,0,27
"11088",0,1,0,0,0,0,0,69
"11089",0,0,0,0,0,0,0,18
"11090",1,0,0,0,0,0,0,52
"11091",0,0,0,1,0,1,0,29
"11092",0,0,0,0,0,1,0,20
"11093",0,1,0,1,1,0,0,34
"11094",1,0,0,0,0,0,0,43
"11095",0,0,0,1,0,1,0,42
"11096",1,0,0,0,0,0,0,32
"11097",0,1,0,0,0,0,0,27
"11098",1,0,0,0,0,0,0,29
"11099",1,0,0,0,0,0,1,33
"11100",0,0,0,0,0,0,0,18
"11101",0,0,0,0,1,0,0,40
"11102",1,0,0,0,1,0,0,30
"11103",0,0,0,0,0,1,0,52
"11104",1,0,0,0,0,0,0,30
"11105",0,0,0,0,0,0,0,53
"11106",0,0,0,0,1,0,0,57
"11107",0,0,0,0,0,0,1,43
"11108",0,0,0,0,0,0,0,35
"11109",0,0,0,0,0,0,0,35
"11110",1,0,0,0,0,0,0,25
"11111",1,0,1,0,1,0,0,29
"11112",1,0,0,1,0,0,0,27
"11113",1,1,0,0,0,0,0,29
"11114",1,1,0,1,0,1,0,24
"11115",0,0,0,0,0,0,0,38
"11116",0,0,0,0,0,0,0,31
"11117",0,0,0,0,0,0,0,35
"11118",1,1,0,1,0,1,0,25
"11119",0,1,0,0,1,0,0,37
"11120",0,0,0,1,0,0,0,61
"11121",1,1,1,1,0,0,0,33
"11122",0,1,0,1,0,0,0,33
"11123",1,0,0,0,0,0,0,29
"11124",0,1,0,0,0,0,0,24
"11125",0,0,0,0,1,1,1,34
"11126",0,1,0,0,0,0,1,19
"11127",0,0,0,0,0,1,0,29
"11128",0,1,0,0,0,0,0,27
"11129",0,0,0,0,0,0,0,42
"11130",0,0,0,0,0,1,0,19
"11131",1,0,0,0,0,0,0,19
"11132",0,0,0,0,0,0,1,33
"11133",0,0,0,0,0,0,0,27
"11134",0,0,0,0,0,1,0,29
"11135",1,1,0,0,0,0,0,36
"11136",0,0,0,0,0,0,0,32
"11137",1,1,0,1,1,0,0,38
"11138",0,0,0,1,0,0,0,26
"11139",0,0,0,0,0,0,0,28
"11140",0,0,0,1,0,0,0,54
"11141",0,0,0,0,0,0,0,31
"11142",0,0,0,1,0,0,0,37
"11143",1,0,0,0,0,0,0,32
"11144",1,1,0,0,0,0,0,30
"11145",0,0,0,0,0,1,0,43
"11146",0,0,0,0,0,0,0,32
"11147",0,0,0,1,0,1,0,29
"11148",0,0,0,0,0,0,0,24
"11149",1,0,0,1,0,0,1,41
"11150",1,1,0,0,0,0,1,27
"11151",1,1,0,0,0,0,0,31
"11152",1,0,0,1,0,0,0,44
"11153",0,0,0,0,0,0,0,52
"11154",0,0,0,0,0,0,0,52
"11155",1,0,0,0,0,0,0,26
"11156",0,0,0,0,0,0,0,32
"11157",1,0,0,0,0,0,0,24
"11158",0,0,0,0,0,0,0,54
"11159",0,1,0,0,0,0,0,52
"11160",1,0,1,0,1,0,0,27
"11161",0,0,0,0,1,0,0,27
"11162",1,0,0,0,0,0,0,36
"11163",0,0,0,0,0,0,0,33
"11164",0,0,0,0,0,0,0,26
"11165",0,0,0,0,0,0,0,28
"11166",1,1,0,0,0,0,0,42
"11167",1,0,0,1,0,0,0,24
"11168",1,0,0,0,0,0,0,49
"11169",1,1,0,0,0,0,0,33
"11170",1,0,0,0,0,0,0,47
"11171",0,0,0,1,0,1,0,22
"11172",0,0,0,0,0,0,0,40
"11173",0,0,0,0,0,0,0,37
"11174",0,0,0,0,0,1,0,50
"11175",0,1,0,0,0,0,0,52
"11176",0,0,0,0,0,0,0,29
"11177",1,0,0,0,0,0,0,19
"11178",0,0,0,1,0,0,1,22
"11179",0,1,0,1,0,0,0,56
"11180",1,0,0,0,0,0,0,58
"11181",0,0,0,0,0,0,0,18
"11182",1,0,0,0,0,0,0,28
"11183",1,1,0,0,0,0,0,42
"11184",0,1,0,0,0,0,0,41
"11185",1,1,0,0,0,0,0,51
"11186",0,0,0,0,0,0,0,35
"11187",1,0,0,0,0,0,1,19
"11188",1,0,0,0,0,0,0,25
"11189",0,0,0,0,0,0,0,39
"11190",0,0,0,0,0,1,0,32
"11191",0,0,0,0,0,0,0,24
"11192",0,0,0,0,1,1,0,24
"11193",0,1,0,0,0,0,0,23
"11194",0,1,0,0,0,0,0,33
"11195",0,0,0,0,0,0,0,27
"11196",1,0,0,0,0,0,0,66
"11197",0,0,0,0,0,0,0,57
"11198",0,1,0,0,0,0,0,22
"11199",0,0,0,0,0,0,0,27
"11200",0,0,0,1,0,1,0,19
"11201",0,0,0,0,0,1,0,50
"11202",0,0,0,0,0,0,0,29
"11203",0,0,0,0,0,0,0,24
"11204",0,0,0,1,1,0,0,49
"11205",0,0,0,0,0,0,0,33
"11206",0,0,0,0,0,0,0,42
"11207",1,1,0,0,0,1,0,18
"11208",0,0,0,1,0,0,0,40
"11209",0,0,0,0,0,0,0,43
"11210",1,0,0,1,0,0,0,35
"11211",0,1,0,0,0,0,0,35
"11212",0,0,0,0,1,0,0,60
"11213",0,1,0,0,0,0,0,41
"11214",0,0,0,0,0,0,0,24
"11215",0,0,0,0,0,0,0,32
"11216",0,0,0,0,0,1,0,40
"11217",1,0,0,0,0,0,0,22
"11218",0,0,0,1,0,0,0,22
"11219",1,1,0,0,0,0,0,58
"11220",0,0,0,0,0,0,1,22
"11221",0,1,0,0,0,0,0,31
"11222",0,0,0,0,0,0,0,39
"11223",0,0,1,1,0,0,0,28
"11224",0,1,0,0,0,0,0,38
"11225",0,0,0,0,0,0,0,36
"11226",0,1,0,1,0,0,0,29
"11227",1,0,0,0,0,0,0,41
"11228",1,0,0,0,0,1,0,47
"11229",0,0,0,0,0,0,1,29
"11230",0,0,0,1,0,0,0,49
"11231",0,0,0,0,0,0,0,18
"11232",0,0,0,0,0,1,0,25
"11233",0,1,0,1,0,1,0,66
"11234",0,0,0,1,0,0,0,22
"11235",0,0,0,0,0,0,1,52
"11236",0,1,0,0,0,0,0,30
"11237",1,0,0,0,1,0,0,39
"11238",0,0,0,0,0,0,0,38
"11239",0,1,0,1,0,0,0,25
"11240",0,0,0,1,0,1,0,32
"11241",0,0,0,1,0,0,1,21
"11242",0,0,0,1,0,1,0,29
"11243",0,1,0,0,0,0,0,30
"11244",0,1,0,0,0,0,0,49
"11245",0,0,0,0,0,0,0,31
"11246",0,0,0,1,0,0,0,32
"11247",1,0,0,0,0,1,0,56
"11248",0,1,0,0,0,0,0,31
"11249",1,1,0,0,0,0,0,23
"11250",0,0,1,1,1,0,0,51
"11251",1,0,0,0,0,0,0,23
"11252",0,0,0,1,0,0,0,39
"11253",0,0,0,0,0,0,0,29
"11254",1,0,0,1,0,0,0,18
"11255",0,0,0,0,0,0,0,52
"11256",0,0,0,1,0,0,0,26
"11257",1,0,0,0,0,0,0,36
"11258",0,0,0,0,0,1,0,23
"11259",0,0,0,0,1,0,0,27
"11260",1,0,0,0,0,0,0,52
"11261",1,1,0,0,0,0,0,29
"11262",1,0,0,0,0,0,0,26
"11263",1,0,0,1,0,0,0,32
"11264",0,1,0,0,0,0,0,24
"11265",0,0,0,0,0,0,0,39
"11266",1,1,0,1,0,0,0,20
"11267",1,0,0,0,0,0,0,24
"11268",1,0,0,0,0,1,0,45
"11269",0,0,0,0,0,0,0,47
"11270",0,0,0,0,0,0,0,45
"11271",0,1,0,0,0,1,0,31
"11272",1,0,0,1,0,0,0,29
"11273",0,0,0,0,0,0,0,35
"11274",1,0,0,0,0,0,0,43
"11275",1,0,0,0,0,0,0,45
"11276",0,0,0,0,0,0,0,31
"11277",0,0,0,0,1,0,0,18
"11278",0,0,0,0,0,1,0,42
"11279",0,0,0,0,0,0,0,30
"11280",1,1,0,0,0,0,0,26
"11281",0,0,0,1,0,0,0,24
"11282",0,0,0,0,0,0,0,42
"11283",0,0,0,0,0,0,0,18
"11284",1,0,0,0,0,0,1,34
"11285",1,0,0,0,0,0,0,20
"11286",0,0,0,0,0,0,0,32
"11287",0,0,0,0,0,0,0,46
"11288",1,0,0,0,0,0,0,29
"11289",0,0,1,0,0,0,0,55
"11290",0,0,0,0,0,0,0,32
"11291",1,0,0,0,0,0,0,27
"11292",0,1,0,0,0,0,0,40
"11293",1,1,0,1,0,0,0,32
"11294",0,0,0,0,0,0,0,29
"11295",0,1,0,0,0,0,0,29
"11296",0,0,0,0,0,0,1,47
"11297",0,0,0,0,1,0,0,28
"11298",0,0,0,0,0,0,0,50
"11299",0,0,0,1,0,0,0,30
"11300",0,0,0,0,0,0,0,25
"11301",0,1,1,0,0,0,0,26
"11302",0,1,0,1,0,1,0,20
"11303",0,1,0,0,0,0,0,25
"11304",1,0,0,0,0,0,0,22
"11305",0,0,0,0,0,0,1,28
"11306",1,0,0,0,0,0,0,30
"11307",0,0,0,1,0,0,1,44
"11308",1,0,0,1,0,0,0,26
"11309",0,0,0,1,0,0,0,18
"11310",1,0,0,1,0,0,0,29
"11311",1,0,0,1,0,0,0,44
"11312",0,0,0,1,0,0,0,29
"11313",0,1,0,1,0,0,1,22
"11314",0,0,0,0,0,0,0,24
"11315",1,0,0,0,0,1,0,19
"11316",1,0,0,0,0,0,0,27
"11317",0,1,0,0,0,0,0,52
"11318",0,0,0,0,0,0,0,29
"11319",1,0,0,0,0,0,0,32
"11320",0,0,0,1,0,0,0,47
"11321",0,0,0,1,0,0,0,24
"11322",0,0,0,0,1,1,1,38
"11323",0,1,0,0,0,0,0,36
"11324",0,1,0,0,1,0,0,50
"11325",0,0,0,0,0,0,0,46
"11326",0,1,0,0,0,0,0,37
"11327",0,0,1,0,0,0,0,40
"11328",1,0,0,0,0,0,0,46
"11329",0,1,0,0,0,0,0,51
"11330",1,0,0,0,0,0,0,32
"11331",0,0,0,0,1,0,0,28
"11332",1,0,0,0,0,0,0,25
"11333",0,0,0,0,0,0,1,18
"11334",0,1,0,1,0,0,0,36
"11335",0,0,0,0,0,0,0,38
"11336",0,1,0,0,0,0,0,41
"11337",1,0,0,0,0,0,0,37
"11338",0,0,0,1,0,0,0,28
"11339",0,1,0,0,0,0,0,29
"11340",1,0,0,0,0,0,0,42
"11341",1,0,0,0,0,0,0,42
"11342",0,1,0,0,0,1,0,22
"11343",0,1,0,0,0,0,0,43
"11344",1,0,0,0,0,0,0,37
"11345",0,0,0,1,0,0,0,47
"11346",1,0,0,1,0,0,0,20
"11347",1,0,0,0,0,1,0,46
"11348",0,1,0,0,0,0,0,25
"11349",0,0,0,0,0,0,0,48
"11350",1,0,0,0,0,0,1,24
"11351",0,1,0,0,0,0,0,34
"11352",0,0,0,0,0,0,0,29
"11353",1,1,0,1,0,0,0,26
"11354",0,0,0,0,0,0,0,25
"11355",0,0,0,0,1,0,0,23
"11356",0,0,0,0,0,0,0,42
"11357",0,0,0,0,0,0,0,33
"11358",0,0,0,0,0,0,0,26
"11359",0,1,0,0,0,0,0,26
"11360",0,1,0,1,0,0,1,18
"11361",0,0,0,1,0,0,0,36
"11362",0,1,0,0,0,0,0,44
"11363",0,0,0,1,0,0,0,35
"11364",0,0,0,1,0,0,0,32
"11365",0,0,0,0,1,0,0,34
"11366",0,0,0,0,0,0,0,18
"11367",0,0,0,1,0,0,0,51
"11368",0,0,0,0,0,0,0,33
"11369",1,0,0,0,0,1,0,41
"11370",0,0,0,0,0,0,0,45
"11371",1,0,0,0,0,0,0,34
"11372",0,1,0,1,0,0,0,29
"11373",0,0,0,0,0,0,0,44
"11374",0,0,0,0,0,0,0,32
"11375",0,1,0,0,0,1,0,35
"11376",0,0,0,0,0,0,0,30
"11377",1,0,0,1,0,1,1,27
"11378",1,0,0,0,0,0,0,37
"11379",0,0,0,0,0,0,0,23
"11380",0,0,0,0,0,0,0,64
"11381",0,0,0,0,0,0,0,21
"11382",0,0,0,1,0,0,0,37
"11383",0,0,0,0,0,0,0,34
"11384",0,0,0,1,0,1,0,40
"11385",0,0,0,1,0,0,0,33
"11386",0,0,0,0,0,1,0,34
"11387",0,0,0,0,0,0,0,38
"11388",1,0,0,1,0,1,0,31
"11389",0,0,0,0,0,0,0,25
"11390",1,0,0,0,0,1,0,22
"11391",0,1,0,0,0,0,0,35
"11392",0,1,0,1,0,0,0,26
"11393",0,0,0,0,0,0,0,36
"11394",1,1,0,0,0,0,0,31
"11395",0,1,0,0,0,0,0,30
"11396",1,0,0,0,0,0,1,35
"11397",0,0,0,1,0,1,0,37
"11398",0,0,0,0,0,0,0,49
"11399",0,0,0,1,0,1,0,49
"11400",0,0,0,0,0,0,0,30
"11401",0,0,0,0,0,0,0,21
"11402",0,0,0,0,0,1,0,31
"11403",1,1,0,0,0,0,0,50
"11404",0,0,0,1,0,1,0,41
"11405",1,1,0,0,0,0,0,46
"11406",1,0,0,0,0,0,0,28
"11407",0,0,0,0,0,0,0,33
"11408",0,0,0,1,0,1,0,27
"11409",1,0,0,0,0,1,0,43
"11410",0,1,0,0,0,0,0,35
"11411",1,0,0,1,0,0,0,51
"11412",0,0,0,0,0,0,0,34
"11413",1,0,0,0,0,1,0,34
"11414",1,0,0,1,0,0,1,32
"11415",0,1,0,0,0,1,0,47
"11416",1,0,0,0,0,1,0,33
"11417",1,0,0,0,0,0,0,25
"11418",0,0,0,1,0,0,0,21
"11419",0,0,0,1,0,0,0,30
"11420",1,0,0,0,0,0,0,29
"11421",0,0,0,0,0,0,0,18
"11422",0,0,0,1,0,0,0,21
"11423",0,0,0,0,0,0,0,35
"11424",0,0,0,1,0,0,1,26
"11425",0,0,0,0,0,0,0,48
"11426",1,1,0,0,0,0,0,45
"11427",0,1,0,0,0,0,0,26
"11428",1,0,0,1,0,0,0,27
"11429",1,0,0,1,0,0,1,18
"11430",1,0,0,0,0,0,0,31
"11431",0,1,0,1,0,0,0,27
"11432",0,0,0,1,0,0,0,45
"11433",0,1,0,0,0,0,1,27
"11434",0,0,0,0,0,0,1,35
"11435",0,1,0,0,0,1,0,40
"11436",1,0,0,0,0,0,1,24
"11437",0,0,0,0,0,0,0,24
"11438",1,0,0,0,0,0,0,30
"11439",0,1,0,0,0,0,0,52
"11440",0,0,0,1,0,0,0,46
"11441",0,0,0,0,1,0,0,46
"11442",1,1,0,0,0,0,0,32
"11443",0,0,0,0,0,0,0,36
"11444",0,0,0,0,0,0,0,50
"11445",0,1,0,0,0,0,0,22
"11446",0,0,0,0,0,0,0,34
"11447",0,0,0,1,0,0,1,20
"11448",0,0,0,0,0,0,0,30
"11449",1,0,0,0,0,0,0,31
"11450",0,0,0,1,0,0,0,31
"11451",0,1,0,1,0,0,0,37
"11452",1,1,0,0,0,0,0,47
"11453",0,1,0,1,0,0,1,24
"11454",0,0,0,0,0,0,0,25
"11455",1,0,0,0,0,0,0,30
"11456",0,0,0,0,0,0,1,52
"11457",0,0,0,1,0,0,0,64
"11458",0,0,0,0,0,0,0,49
"11459",1,0,0,0,0,0,0,46
"11460",1,1,0,1,0,0,0,38
"11461",1,1,0,0,0,0,0,43
"11462",0,1,0,0,0,0,0,25
"11463",0,0,0,0,0,0,0,25
"11464",0,0,0,0,1,1,1,24
"11465",0,0,0,0,0,0,0,41
"11466",0,0,0,1,0,0,0,24
"11467",0,0,0,0,0,0,0,24
"11468",0,0,0,1,0,0,0,26
"11469",1,0,0,1,1,0,0,24
"11470",1,0,0,0,0,0,1,30
"11471",1,0,0,0,0,1,1,31
"11472",1,1,0,0,0,1,0,31
"11473",0,0,0,0,0,0,0,44
"11474",0,1,0,1,0,0,1,24
"11475",1,0,0,0,0,0,1,29
"11476",0,0,0,0,0,0,0,19
"11477",1,0,0,0,0,0,0,25
"11478",0,0,0,0,0,0,0,72
"11479",0,0,0,0,0,0,0,27
"11480",0,1,0,0,0,0,0,32
"11481",0,0,0,1,0,0,0,42
"11482",0,1,0,0,0,0,0,25
"11483",0,0,0,0,0,0,0,39
"11484",0,0,0,0,0,0,0,34
"11485",1,0,0,0,0,1,0,33
"11486",0,0,0,0,0,0,0,32
"11487",0,0,0,0,0,1,0,37
"11488",0,1,0,0,0,0,0,46
"11489",0,1,0,0,0,0,0,34
"11490",1,0,0,0,0,1,0,37
"11491",0,0,0,0,0,0,0,44
"11492",0,0,0,0,0,0,0,28
"11493",0,0,0,0,1,0,0,18
"11494",0,0,0,0,0,1,0,30
"11495",1,0,0,0,0,0,0,37
"11496",1,0,0,0,0,0,0,46
"11497",0,0,0,0,0,0,0,41
"11498",0,0,0,0,0,0,0,27
"11499",1,0,1,0,0,1,0,44
"11500",0,0,0,0,0,0,0,44
"11501",0,0,0,0,0,0,1,22
"11502",0,1,0,0,0,0,0,34
"11503",1,1,0,0,1,1,0,21
"11504",0,1,0,0,0,0,0,28
"11505",1,0,0,0,0,1,0,28
"11506",1,0,0,0,0,0,0,24
"11507",0,0,0,0,0,0,0,47
"11508",0,1,0,0,0,1,0,41
"11509",0,0,0,0,0,0,0,57
"11510",0,0,0,0,0,0,1,29
"11511",0,0,0,0,0,0,0,40
"11512",0,0,0,0,0,0,0,27
"11513",0,0,0,0,0,0,1,43
"11514",0,0,0,0,0,0,0,34
"11515",0,1,0,1,0,0,0,39
"11516",0,0,0,0,0,0,0,23
"11517",0,1,0,0,0,0,0,45
"11518",0,0,0,1,0,0,1,35
"11519",0,1,0,1,0,0,0,34
"11520",0,0,0,1,0,1,0,41
"11521",1,1,0,0,0,0,0,30
"11522",1,0,0,0,1,1,0,24
"11523",1,0,0,0,0,0,0,39
"11524",1,0,0,0,1,0,0,34
"11525",1,0,0,0,0,0,0,44
"11526",0,0,0,1,0,0,0,27
"11527",0,0,0,0,0,0,1,26
"11528",1,0,0,0,0,1,0,34
"11529",1,0,0,0,0,0,1,32
"11530",0,0,0,0,0,0,0,38
"11531",1,0,0,1,0,0,1,32
"11532",0,0,0,0,0,0,0,40
"11533",0,0,0,0,0,1,0,30
"11534",0,0,0,0,0,0,1,18
"11535",0,1,0,0,0,0,0,35
"11536",0,0,0,0,0,0,0,60
"11537",0,0,1,1,0,0,0,23
"11538",0,0,0,0,0,0,0,31
"11539",1,0,0,0,0,1,0,27
"11540",0,0,0,0,1,0,0,32
"11541",1,0,0,0,0,1,0,27
"11542",1,0,0,0,0,1,0,34
"11543",0,0,0,0,0,0,0,52
"11544",1,0,0,0,0,0,1,23
"11545",0,0,0,0,0,0,1,26
"11546",1,1,0,0,0,0,0,25
"11547",0,0,1,0,0,0,0,28
"11548",0,0,0,0,0,0,0,41
"11549",0,0,0,0,0,0,0,27
"11550",0,0,0,0,0,1,0,30
"11551",1,0,0,1,0,0,1,30
"11552",0,0,0,0,0,0,1,20
"11553",0,0,0,0,0,0,0,27
"11554",0,0,0,0,0,0,0,21
"11555",0,0,0,0,0,0,0,28
"11556",0,0,0,0,0,0,0,41
"11557",0,0,0,0,0,1,0,49
"11558",0,0,0,0,0,0,0,57
"11559",0,0,0,1,0,1,0,36
"11560",0,0,0,0,0,0,0,36
"11561",1,0,0,0,0,0,0,49
"11562",0,1,0,1,0,0,0,33
"11563",0,0,0,0,0,0,1,33
"11564",0,1,0,0,0,0,0,29
"11565",0,0,0,0,0,1,0,32
"11566",0,1,0,0,0,0,0,33
"11567",0,1,0,1,0,0,0,38
"11568",1,0,0,0,0,0,0,49
"11569",0,1,0,1,0,0,0,40
"11570",1,0,0,0,0,0,0,31
"11571",1,0,0,0,0,0,0,20
"11572",0,0,1,0,0,0,1,20
"11573",0,0,0,1,0,0,1,45
"11574",0,0,0,1,0,0,0,56
"11575",1,0,0,0,0,0,1,24
"11576",1,0,0,0,0,0,0,40
"11577",0,1,0,0,0,0,0,37
